Id,Review,Rating
537,Very happy with product,5
537,Love this perfume!! I love Juicy Catour!!!!,5
537,I bought This on a whim! Thought I would give it a try! I love it! Smells amazing! Great price. I highly recommend! ,5
537,"Forgot to tell you I also ordered a bottle of I Love Juicy Couture from FragranceNet. Best price and good coupon deal. This fragrance is warm, sexy and young. Love it sooo much. I'll buy it again and again.",5
538,"SINCE THE FIRST TIME I BECAME FAMILIAR WITH THIS MAGICAL FRAGRANCE, I BUY NO OTHER BRAND AND, IF I DO, IT'S ZENO THAT IS, BY FAR, MY FAVORITE. IT HAS AN UNUSUAL UNDERTONE THAT IS RECOGNIZABLE TO EVERYONE, AND IT ASSOCIATES THE BEAUTIFUL FRAGRANCE WITH YOU. WHEN I WEAR IT, I FEE CIOFIDENT AND FEMININE (I AM A WOMAN. AND CANNOT FIND MANY LADIES' FRAGRANCES THAT I LIKE SO I WEAR A MAN'S COLOGNE... AND GET MANY, MANY COMPLIMENTS. IT'S THE BEST OF THE BEST FOR ME. PLEASE DON'T DISCONTINUE THIS PRODUCT.",5
538,Unlike no other. Received countless compliments of how good I smell. I have been wearing Zino for 26 years and I am 43 years old now and there is no way that I will stop loving it. Hopefully it’s around forever!,5
538,This is the best cologne I ever smelled I absolutely love it!,5
538,Zion Davidoff very nice I love it,5
538,This fragrance is old as hell but women seem to love it. I remember wearing this 30 years ago. Sometimes I love it and sometimes it smells nasty - almost like dust and I'm not sure why. It's definitely unique and you won't mistake it for anything else. Giving it 5 stars - a real classic.,5
539,I bought it for my husband he loves it and I like the way it smells on him so so good 5 ⭐️⭐️⭐️⭐️⭐️ In my book,5
539,"Absolutely LOVE the colonge SEAN JOHN ""I AM KING""! I'm not sure if this is being produced but it should be. Awesome smell - not too strong, not too lite.",5
539,"I like the fragrance from Sean John I Am King, it's just too lite and doesn't stick for a long time ",4
539,"Sean John, I Am King is a very good cologne. Long lasting and masculine, not fruity or sweet smelling, I like it for cooler nights. ",5
539,Used to wear this cologn as a teenager and couldn’t find it anywhere. Found it here and it brings me back to the good ol days. Definitely shopping here again!,5
540,"I have loved Thierry Mulger Cologne for years but it is getting more difficult to find. It is so clean, fresh smelling. I purchased two but maybe I should get more while it is still around. Your service was excellent, as well.",5
540,"I purchased the Mugler cologne 100ml offering of this outstanding product and upon spraying and smelling immediately I thought, ""I should have bought the bigger bottle."" Next time I will! The genius of simplicity...it's my cup of tea!",5
540,I’ve purchased the 3.4oz and my only regret is that I only got the 3.4oz. I’ve already used 1/6th of the juice in one week. I use it before and afterwork and just when I want to bask myself in some smell good. It just smells good. I will be purchasing the 10oz next month. This will probably be my signature scent.,5
540,MUGLER COLOGNE: Great fresh scent that lasts all day!!,5
540," MUGLER COLOGNE WOW!..This one was on my radar for a while but I wasn't quite convinced that a cologne that smelled like soap is attractive. I was always in pursuit of a fresh and clean fragrance that doesn't come across as cologne. While many having reviewed this in the fragrance community, it seems the consensus is that it resembles a soap smell - Irish Spring in particular. I took the plunge, and had a fair idea of what I'd be getting/ smelling. Upon first whiff I was beyond delighted. I actually recall saying WOW! out loud with a smile. This was much more than what I expected! It has a zesty citrus zing at the top which is an absolute delight! Sure, I suppose you could say it's soapy, but I don't get the reference to Irish Spring. If this smells like soap, then it's the best smelling soap I've ever smelled. I don't think that the reference to say it just smells soapy, really does this justice. It's so much more. It is straight forward and linear but just a gorgeous fragrance! I'd say, right now, this is my new favourite cologne. Of course time will tell, but this is really the sort of fragrance I've been longing for. There's just no way anyone could find this unattractive, offensive or unsuitable. Unless it's inappropriate to smell clean. This can be worn anyplace, anytime. This scent induces positive energy and calmness. To me this smells like zestful rays of sunshine!",5
541,He recibido mi tester y adoro este perfume ! Ya lo necesitaba en mi pequeña colección!!,5
541,I dearly love this fragrance. Can't hardly wait to get a new bottle. Don't want to to be without it. I get so many compliments on this fragrance.,5
541,"Never fails to get a compliment when I am wearing Treso Midnight Rose. I was in getting my oil changed and the gentleman working behind the desk said to me "" can I tell you something "". I said * sure "" he proceeds to tell me what ever that is you are wearing you smell SCRUMPTIOUS !! LMBO ",5
541,"Nov. 13,2018, ""Tresor"" Midnight roses! I love it when I walk into a room and some one asks, ""What are you wearing?!"" You smell so good! Happens every time! Oh, my husband loves it too! Cindy Ste. Marie",5
541,"Tresor Midnight Rose eau de parfum by Lancome is a truly lovely, feminine, unique and classy scent for women who are looking for something special that is off the beaten path. It's first note scent is exactly raspberry and rose which combine beautifully. As it begins to blend with your own chemistry, you begin to appreciate the warmer notes of vanilla, musk and just a touch of cedar. It is a very romantic scent so would do well at evening dinner, the bedroom(hint hint), and night time in general. This does not seem to be a scent for teenage girls because its notes speak to me of full-blown passionate womanliness. If any man reading this wants to give a memorial gift to his lady, present her with this, and a bouquet of deep red roses. The perfume will remind her of that day LONG after the flowers wither!",5
542,Super strong fragrance! The melon note is super nice! I love this cologne,5
542,"Was gifted this fragrance from a relative. I always associated Abercrombie and Fitch fragrances as being cheap, overbearing and generic...but this fragrance surprised me! It is noticeably different from the ""fresh out of the shower"" formula that many cheaper fragrances have. It is sweet and inviting, but not overbearing. I would highly recommend this for younger guys. A great fragrance!!",4
